VIDEO_ID	VIDEO_NAME	SENTENCE_ID	SENTENCE_NAME	START_REALIGNED	END_REALIGNED	SENTENCE
46UzcCnmGPk	46UzcCnmGPk-3-rgb_front	46UzcCnmGPk_3	46UzcCnmGPk_3-3-rgb_front	14.34	15.04	positive This is how you make it.
46WKIipNJt8	46WKIipNJt8-8-rgb_front	46WKIipNJt8_0	46WKIipNJt8_0-8-rgb_front	5.14	6.88	neutral Okay, so now we've prepared the bat.
46WKIipNJt8	46WKIipNJt8-8-rgb_front	46WKIipNJt8_17	46WKIipNJt8_17-8-rgb_front	143.6	147.68	neutral Okay, so now we have centered and secured our plant pot.
46WKIipNJt8	46WKIipNJt8-8-rgb_front	46WKIipNJt8_6	46WKIipNJt8_6-8-rgb_front	63.4	70.38	neutral Okay, so you can see right there, the navel is pretty much going, making a full circle around the pot.
49P4e1DLm6w	49P4e1DLm6w-5-rgb_front	49P4e1DLm6w_2	49P4e1DLm6w_2-5-rgb_front	10.83	11.32	neutral Okay.
49P4e1DLm6w	49P4e1DLm6w-8-rgb_front	49P4e1DLm6w_2	49P4e1DLm6w_2-8-rgb_front	10.5	11.13	neutral Okay.
4Af-nxPvbgY	4Af-nxPvbgY-5-rgb_front	4Af-nxPvbgY_6	4Af-nxPvbgY_6-5-rgb_front	45.23	47.65	neutral So, we want to go a little deeper.
4BZVj8FDDvY	4BZVj8FDDvY-5-rgb_front	4BZVj8FDDvY_2	4BZVj8FDDvY_2-5-rgb_front	15.11	19.52	neutral Okay, now here's a subject that we don't really like to talk about or even think about and that's weeding.
4BZVj8FDDvY	4BZVj8FDDvY-8-rgb_front	4BZVj8FDDvY_2	4BZVj8FDDvY_2-8-rgb_front	12.74	17.33	neutral Okay, now here's a subject that we don't really like to talk about or even think about and that's weeding.
4U57Q4XIfoM	4U57Q4XIfoM-8-rgb_front	4U57Q4XIfoM_0	4U57Q4XIfoM_0-8-rgb_front	1.1	14.46	positive One of the quickest ways to learn how to jump rope, I'll have a lot of new people come in and they'll say I haven't jumped rope since I was a kid or I've never jumped rope, and I'll see them over in the corner struggling with their jump roping.
4WoQ5Pl24_k	4WoQ5Pl24_k-5-rgb_front	4WoQ5Pl24_k_1	4WoQ5Pl24_k_1-5-rgb_front	0.58	22.96	neutral Okay this one I'm going to make sure I use steel chopsticks.
4YRehZfsLDY	4YRehZfsLDY-5-rgb_front	4YRehZfsLDY_16_17	4YRehZfsLDY_16_17-5-rgb_front	147.89	158.92	neutral Small little swirls is ok. You want to go back and forth. Not, we're not doing it like they did in the wax on wax off.
52MbWpfvuF0	52MbWpfvuF0-8-rgb_front	52MbWpfvuF0_19	52MbWpfvuF0_19-8-rgb_front	157.68	160.5	negative You can imagine how horrible that could be.
53azmnNFcPQ	53azmnNFcPQ-5-rgb_front	53azmnNFcPQ_21	53azmnNFcPQ_21-5-rgb_front	98.12	101.66	negative This is waste vegetable oil.
57_1T6O51TQ	57_1T6O51TQ-8-rgb_front	57_1T6O51TQ_8	57_1T6O51TQ_8-8-rgb_front	35.54	42.39	positive No one gets to age ninety with perfect, what we call cell receptor function in terms of insulin.
57bbRJn0xec	57bbRJn0xec-1-rgb_front	57bbRJn0xec_11	57bbRJn0xec_11-1-rgb_front	42.8	47.37	neutral Okay, Karie, here you go, and I'll trade you with the medicine ball.
58xX_6AShZQ	58xX_6AShZQ-5-rgb_front	58xX_6AShZQ_10	58xX_6AShZQ_10-5-rgb_front	88.41	98.65	positive It is the top number how you count the dice, you would not look at anything from the sides, it would actually be the top.
5HDlLzELoeg	5HDlLzELoeg-8-rgb_front	5HDlLzELoeg_10	5HDlLzELoeg_10-8-rgb_front	55.02	60.38	positive This machine actually traces the existing key and makes your new one.
5L334OJnp7w	5L334OJnp7w-5-rgb_front	5L334OJnp7w_8	5L334OJnp7w_8-5-rgb_front	69.13	81.51	neutral These will do the job in a pinch, but they're fairly light weight, they will not be as stable as a more heavy-duty tripod like this one.
5Lh23UUvx2M	5Lh23UUvx2M-8-rgb_front	5Lh23UUvx2M_11	5Lh23UUvx2M_11-8-rgb_front	46.86	50.66	negative An unsuccessful nil bid is worth negative one hundred points.
5Pm9nRXM-L0	5Pm9nRXM-L0-8-rgb_front	5Pm9nRXM-L0_9	5Pm9nRXM-L0_9-8-rgb_front	43.04	51.76	positive You release the dog as you give the dog, as you give the command to search, and when the dog finds you he gets tons of praise, and and it's just this big game.
5VX_yUTOwcU	5VX_yUTOwcU-3-rgb_front	5VX_yUTOwcU_10	5VX_yUTOwcU_10-3-rgb_front	38.21	46.06	positive These backbones are loaded with meat, flavor, they make great chowder, gumbo, or you can just cook it up and pick the meat off with a fork.
5VX_yUTOwcU	5VX_yUTOwcU-3-rgb_front	5VX_yUTOwcU_12	5VX_yUTOwcU_12-3-rgb_front	53.5	55.36	positive Chefs love these.
5VX_yUTOwcU	5VX_yUTOwcU-3-rgb_front	5VX_yUTOwcU_8	5VX_yUTOwcU_8-3-rgb_front	22.33	31.57	neutral Okay, we're going to twist, grab the head and the backbone; we're going to twist the head and break the backbone and pull it off the head.
5YMC8pMGeTA	5YMC8pMGeTA-8-rgb_front	5YMC8pMGeTA_5	5YMC8pMGeTA_5-8-rgb_front	21.42	21.71	neutral Okay.
5Z8xrAeHsNM	5Z8xrAeHsNM-8-rgb_front	5Z8xrAeHsNM_6	5Z8xrAeHsNM_6-8-rgb_front	76.62	97.42	positive It is very easy to get back and forth and in and out of the boat and these type boats like the sit on tops have a very substantial seat so there is a ton of support so really a large variety of boats, body types, ages, what have you will have a great time with a boat like this and like all the other boats, adjustable foot pegs.
5_w9QWHoI1E	5_w9QWHoI1E-8-rgb_front	5_w9QWHoI1E_0	5_w9QWHoI1E_0-8-rgb_front	0.51	4.91	positive The golden rectangle has been used by artists and architects for centuries.
5agwuoxNssM	5agwuoxNssM-5-rgb_front	5agwuoxNssM_4	5agwuoxNssM_4-5-rgb_front	17.4	22.42	positive And I made this in the last balloon twisting series.
5c2eJSafE3M	5c2eJSafE3M-5-rgb_front	5c2eJSafE3M_18	5c2eJSafE3M_18-5-rgb_front	144.84	161.84	neutral Kind of the order you want to do is; the clew patch is obviously going to be the largest, the head patch will be the second largest and the tack patch is well, pretty tiny.
5dqnMgr62_w	5dqnMgr62_w-8-rgb_front	5dqnMgr62_w_0	5dqnMgr62_w_0-8-rgb_front	0.69	6.14	neutral Okay I said independent, not independence, independent realtor or being on a team.
5dqnMgr62_w	5dqnMgr62_w-8-rgb_front	5dqnMgr62_w_2	5dqnMgr62_w_2-8-rgb_front	20.57	22.3	neutral Okay what worked for me?
5dqnMgr62_w	5dqnMgr62_w-8-rgb_front	5dqnMgr62_w_3	5dqnMgr62_w_3-8-rgb_front	23.19	26.4	neutral Okay at the time I got into real estate I was kind of looking at my options.
5dqnMgr62_w	5dqnMgr62_w-8-rgb_front	5dqnMgr62_w_6	5dqnMgr62_w_6-8-rgb_front	28.99	34.03	neutral Okay I've got this little business over here, but it's I'm kind of, you know, getting out of this business I'm in.
5jTzjzuPJ88	5jTzjzuPJ88-3-rgb_front	5jTzjzuPJ88_10	5jTzjzuPJ88_10-3-rgb_front	66.37	69.04	positive What a great story, can't go into it right now.
5jTzjzuPJ88	5jTzjzuPJ88-3-rgb_front	5jTzjzuPJ88_19_20_21_22_23	5jTzjzuPJ88_19_20_21_22_23-3-rgb_front	90.7	103.17	positive Think about that during your swing. Tennis. Racket back. Top spin. And, you too, could be like me, winning US Opens in golf and in tennis.
5k66qfWaM7E	5k66qfWaM7E-8-rgb_front	5k66qfWaM7E_3	5k66qfWaM7E_3-8-rgb_front	29.16	44.34	neutral Make sure that you're putting the strips one after the other in the right consecutive order, otherwise it gets a little--the finished product won't work, and it gets a little confusing if you--if you don't take note as you're putting in the images.
5lHduGrvakM	5lHduGrvakM-3-rgb_front	5lHduGrvakM_0	5lHduGrvakM_0-3-rgb_front	7.4	20.72	neutral Alright, now that we got the upside down handle in place, we want to kind of just let it find its way on the pot.
5lHduGrvakM	5lHduGrvakM-3-rgb_front	5lHduGrvakM_6	5lHduGrvakM_6-3-rgb_front	70.01	78.7	neutral So just kind of stick it on there and I think it works so from here we're going to start melting this into the rest of the pot.
5ok8y3eheq8	5ok8y3eheq8-1-rgb_front	5ok8y3eheq8_2	5ok8y3eheq8_2-1-rgb_front	12.84	14.69	neutral It's four by five.
5qji7JFwR3M	5qji7JFwR3M-8-rgb_front	5qji7JFwR3M_0	5qji7JFwR3M_0-8-rgb_front	0.44	9.93	neutral Okay, so when you actually get down to the pressure washing stage, and you have the machine on; it's making all the noise, you just take and get; you have to stay back from the wood.
5qji7JFwR3M	5qji7JFwR3M-8-rgb_front	5qji7JFwR3M_11	5qji7JFwR3M_11-8-rgb_front	83.34	86.86	neutral Okay, so you've pressure washed your deck, you've got it all down and nice and clean.
5qsNHYnRWYQ	5qsNHYnRWYQ-3-rgb_front	5qsNHYnRWYQ_2	5qsNHYnRWYQ_2-3-rgb_front	21.41	30.52	negative These are actually illegal questions that you might keep in mind if your employer asks and you can say, I'm sorry, I'd rather not disclose that information.
5qsNHYnRWYQ	5qsNHYnRWYQ-3-rgb_front	5qsNHYnRWYQ_6	5qsNHYnRWYQ_6-3-rgb_front	55.26	59.16	positive These are very important things and good luck with your job interview.
5sFOPW5LyA4	5sFOPW5LyA4-8-rgb_front	5sFOPW5LyA4_14	5sFOPW5LyA4_14-8-rgb_front	45.0	50.47	neutral I like to swing--this one's actually a little small, but normally I swing a 32-inch, 28-ounce bat.
5sFOPW5LyA4	5sFOPW5LyA4-8-rgb_front	5sFOPW5LyA4_21	5sFOPW5LyA4_21-8-rgb_front	83.44	85.37	positive Your right hand goes on top.
5sFOPW5LyA4	5sFOPW5LyA4-8-rgb_front	5sFOPW5LyA4_23	5sFOPW5LyA4_23-8-rgb_front	87.78	92.13	positive Hold it lightly like an egg, take your stance, and you swing the bat.
5uS1lEos3KI	5uS1lEos3KI-8-rgb_front	5uS1lEos3KI_0	5uS1lEos3KI_0-8-rgb_front	0.35	9.83	neutral Okay now that I have combed protein based conditioner throughout her hair I need to wrap it in plastic.
5vd6m__3ync	5vd6m__3ync-8-rgb_front	5vd6m__3ync_1	5vd6m__3ync_1-8-rgb_front	13.74	26.47	positive The best bet, would be to first go to yogaalliance.org, and they have a list of all of the registered yoga schools, that fall under their 200 or 500 hour registered yoga trainings.
5x3CorS_t30	5x3CorS_t30-5-rgb_front	5x3CorS_t30_10	5x3CorS_t30_10-5-rgb_front	74.77	81.43	positive Putting it in your oven, it just cooks golden brown and comes out yummy, yummy, yummy and it's a great dinner.
5x3CorS_t30	5x3CorS_t30-5-rgb_front	5x3CorS_t30_11	5x3CorS_t30_11-5-rgb_front	81.57	86.84	positive A great way to impress the girls, guys.
BFTBP-LfR0A	BFTBP-LfR0A-8-rgb_front	BFTBP-LfR0A_3	BFTBP-LfR0A_3-8-rgb_front	12.64	17.4	positive Tripods are very important to every reporter or a photographer's work.
BFTBP-LfR0A	BFTBP-LfR0A-8-rgb_front	BFTBP-LfR0A_5	BFTBP-LfR0A_5-8-rgb_front	21.85	27.08	positive This is what you exactly what you need to make sure every shot is better.
BJIygZtYwXM	BJIygZtYwXM-3-rgb_front	BJIygZtYwXM_6	BJIygZtYwXM_6-3-rgb_front	30.87	33.44	positive Come in here and draw his nose very quick.
BJebuYFoRis	BJebuYFoRis-8-rgb_front	BJebuYFoRis_19	BJebuYFoRis_19-8-rgb_front	96.0	99.3	positive And, this will be a wonderful display when you have guests over.
BJebuYFoRis	BJebuYFoRis-8-rgb_front	BJebuYFoRis_3	BJebuYFoRis_3-8-rgb_front	19.08	20.29	positive This teapot is amazing.
BM_Z20gA5Ko	BM_Z20gA5Ko-8-rgb_front	BM_Z20gA5Ko_13	BM_Z20gA5Ko_13-8-rgb_front	82.06	83.89	negative One zombie is now in play.
BM_Z20gA5Ko	BM_Z20gA5Ko-8-rgb_front	BM_Z20gA5Ko_7	BM_Z20gA5Ko_7-8-rgb_front	51.8	58.25	negative Now, this says on the card, destroy target non-elf creature.
BQoH1leUUlk	BQoH1leUUlk-5-rgb_front	BQoH1leUUlk_0	BQoH1leUUlk_0-5-rgb_front	0.31	7.51	neutral Okay so we've taken our lump of clay.
BQoH1leUUlk	BQoH1leUUlk-5-rgb_front	BQoH1leUUlk_13	BQoH1leUUlk_13-5-rgb_front	56.7	60.88	neutral Okay so now we have measured the height of our mug.
BRBt1zOfZnc	BRBt1zOfZnc-3-rgb_front	BRBt1zOfZnc_13	BRBt1zOfZnc_13-3-rgb_front	70.47	73.24	positive It's really incredible; it's beautiful.
BT6nLJAINgo	BT6nLJAINgo-8-rgb_front	BT6nLJAINgo_13	BT6nLJAINgo_13-8-rgb_front	44.72	47.41	negative Use your junk scissors to cut this wire.
B_e7YfBqy_s	B_e7YfBqy_s-5-rgb_front	B_e7YfBqy_s_12	B_e7YfBqy_s_12-5-rgb_front	74.09	81.91	positive Add anything that you want to add that makes it intrinsically yours and don't be afraid to try things ever.
B_e7YfBqy_s	B_e7YfBqy_s-5-rgb_front	B_e7YfBqy_s_15	B_e7YfBqy_s_15-5-rgb_front	85.18	86.64	positive Do what you love.
B_ye00IgI4w	B_ye00IgI4w-5-rgb_front	B_ye00IgI4w_16	B_ye00IgI4w_16-5-rgb_front	107.9	111.5	neutral Okay, that robe is looking pretty good I think.
B_ye00IgI4w	B_ye00IgI4w-5-rgb_front	B_ye00IgI4w_9	B_ye00IgI4w_9-5-rgb_front	75.31	79.94	neutral So, now we'll get the other pen again, something a little less bold.
BbBdxWO88-I	BbBdxWO88-I-8-rgb_front	BbBdxWO88-I_17	BbBdxWO88-I_17-8-rgb_front	67.8	75.09	positive Now, this really smooths out the skin.
BbBdxWO88-I	BbBdxWO88-I-8-rgb_front	BbBdxWO88-I_28	BbBdxWO88-I_28-8-rgb_front	122.58	123.87	positive I love the milk products.
BdMNUzr3wy4	BdMNUzr3wy4-11-rgb_front	BdMNUzr3wy4_4	BdMNUzr3wy4_4-11-rgb_front	17.36	18.1	positive Wow.
Bda6fYAIFgg	Bda6fYAIFgg-8-rgb_front	Bda6fYAIFgg_11	Bda6fYAIFgg_11-8-rgb_front	94.3	100.18	positive It comes in a variety of colors and again wonderful underneath a t-shirt, a sweater, you name it.
Bda6fYAIFgg	Bda6fYAIFgg-8-rgb_front	Bda6fYAIFgg_3	Bda6fYAIFgg_3-8-rgb_front	29.47	37.56	positive This is what we typically call a t-shirt bra; and just a great all over fit and coverage.
Bda6fYAIFgg	Bda6fYAIFgg-8-rgb_front	Bda6fYAIFgg_4	Bda6fYAIFgg_4-8-rgb_front	38.14	44.42	positive And again the material is really what makes this so special because it is so smooth.
BgBlryfScI0	BgBlryfScI0-5-rgb_front	BgBlryfScI0_0	BgBlryfScI0_0-5-rgb_front	1.13	1.45	positive Welcome!
BgBlryfScI0	BgBlryfScI0-5-rgb_front	BgBlryfScI0_1	BgBlryfScI0_1-5-rgb_front	1.5	4.52	positive This section is called providing great customer service.
BoBx1pDyFog	BoBx1pDyFog-8-rgb_front	BoBx1pDyFog_27	BoBx1pDyFog_27-8-rgb_front	170.2	174.36	positive The lift is one of the most important things that goes into every single cast.
BoBx1pDyFog	BoBx1pDyFog-8-rgb_front	BoBx1pDyFog_38	BoBx1pDyFog_38-8-rgb_front	230.83	233.38	neutral OKay, now I'll just pick up the tempo so you can see this.
BoBx1pDyFog	BoBx1pDyFog-8-rgb_front	BoBx1pDyFog_48	BoBx1pDyFog_48-8-rgb_front	294.68	294.93	neutral OKay.
BsqkSfnVDc0	BsqkSfnVDc0-8-rgb_front	BsqkSfnVDc0_1	BsqkSfnVDc0_1-8-rgb_front	5.44	9.01	positive This is my assistant, Melissa, and this is women's self defense.
BsqkSfnVDc0	BsqkSfnVDc0-8-rgb_front	BsqkSfnVDc0_11	BsqkSfnVDc0_11-8-rgb_front	54.22	58.15	neutral Okay, she steps back, she groin strikes, one, two, lift, punch.
BvrPJdRBNp8	BvrPJdRBNp8-3-rgb_front	BvrPJdRBNp8_0	BvrPJdRBNp8_0-3-rgb_front	0.49	10.41	neutral OK, so I've been giving you a breakdown on the copper foiling as far as materials for your foiled glass project.
C225XSGIOXQ	C225XSGIOXQ-1-rgb_front	C225XSGIOXQ_10	C225XSGIOXQ_10-1-rgb_front	77.68	78.97	neutral Okay, one more time.
C225XSGIOXQ	C225XSGIOXQ-2-rgb_front	C225XSGIOXQ_10	C225XSGIOXQ_10-2-rgb_front	76.61	77.9	neutral Okay, one more time.
C225XSGIOXQ	C225XSGIOXQ-1-rgb_front	C225XSGIOXQ_4	C225XSGIOXQ_4-1-rgb_front	41.64	51.43	positive One more time, we have quick, quick, slow, quick, quick, slow, quick, quick, slow, and quick, quick, slow.
C225XSGIOXQ	C225XSGIOXQ-2-rgb_front	C225XSGIOXQ_4	C225XSGIOXQ_4-2-rgb_front	41.91	50.35	positive One more time, we have quick, quick, slow, quick, quick, slow, quick, quick, slow, and quick, quick, slow.
C5uhp1HoNLs	C5uhp1HoNLs-8-rgb_front	C5uhp1HoNLs_2	C5uhp1HoNLs_2-8-rgb_front	16.71	24.7	positive One of the best drills I know for it is a set-up--here just draw a line in the sand with your club and put a couple of golf balls at the far end of that line.
C88yVO-7XzA	C88yVO-7XzA-3-rgb_front	C88yVO-7XzA_2	C88yVO-7XzA_2-3-rgb_front	23.68	26.71	neutral Okay now let's look at our bacon.
C8GFJV9AXYM	C8GFJV9AXYM-8-rgb_front	C8GFJV9AXYM_0	C8GFJV9AXYM_0-8-rgb_front	0.84	9.38	neutral Okay, now that we've created our little spider out of yarn or string, you're going to take the base of his body and we're going to want to attach that to our spider web base that we created here.
CE23zzfUBDw	CE23zzfUBDw-5-rgb_front	CE23zzfUBDw_16_17_18	CE23zzfUBDw_16_17_18-5-rgb_front	80.4	96.15	neutral So, that means she's lighter I'm sorry he's lighter than three pounds. So, it's just kind of a small kitty. Probably next time, in about a month when you come in we'll be able to get a more accurate weight.
CE23zzfUBDw	CE23zzfUBDw-5-rgb_front	CE23zzfUBDw_22	CE23zzfUBDw_22-5-rgb_front	114.41	116.52	positive And, they're perfectly clear.
CGZohl-yQ4I	CGZohl-yQ4I-3-rgb_front	CGZohl-yQ4I_1	CGZohl-yQ4I_1-3-rgb_front	12.67	18.0	positive This is a really nice, light weight, oil free, liquid foundation.
CH7AviIr0-0	CH7AviIr0-0-8-rgb_front	CH7AviIr0-0_15	CH7AviIr0-0_15-8-rgb_front	96.29	99.76	positive She has beautiful lashes so that turned out perfect.
CH7AviIr0-0	CH7AviIr0-0-8-rgb_front	CH7AviIr0-0_19	CH7AviIr0-0_19-8-rgb_front	119.9	120.6	positive Perfect.
CISGeIWfI8I	CISGeIWfI8I-3-rgb_front	CISGeIWfI8I_14	CISGeIWfI8I_14-3-rgb_front	97.16	100.87	positive There is everything out there with the perfect price point for you.
CISGeIWfI8I	CISGeIWfI8I-3-rgb_front	CISGeIWfI8I_16	CISGeIWfI8I_16-3-rgb_front	105.13	113.43	positive My name is Sylvia Russell and this is how you can select the best hair-care styling products for you.
CKO9_7Msf9c	CKO9_7Msf9c-5-rgb_front	CKO9_7Msf9c_11	CKO9_7Msf9c_11-5-rgb_front	137.51	144.89	positive I'm Kerri your favorite piercer and I've done over 200,000 piercings.
CMJDDVY5Wlo	CMJDDVY5Wlo-5-rgb_front	CMJDDVY5Wlo_15	CMJDDVY5Wlo_15-5-rgb_front	152.6	158.77	neutral Okay that has about 5 pounds of torch on it so that is pretty tight.
COKcDItUTA8	COKcDItUTA8-8-rgb_front	COKcDItUTA8_2	COKcDItUTA8_2-8-rgb_front	12.12	15.35	positive First of all, milk is always a great product to drink.
CWIsQEHuVZ4	CWIsQEHuVZ4-3-rgb_front	CWIsQEHuVZ4_9	CWIsQEHuVZ4_9-3-rgb_front	39.66	40.09	neutral Okay!
C_DbdCYZc5s	C_DbdCYZc5s-5-rgb_front	C_DbdCYZc5s_7	C_DbdCYZc5s_7-5-rgb_front	36.03	57.7	positive It is the most prized of all the salmon in the world, it's the best, the freshest, the most delicious and whenever you can get wild seafood of any kind, do that as opposed to farm and seafood.
C_uFvOlDoX8	C_uFvOlDoX8-8-rgb_front	C_uFvOlDoX8_1	C_uFvOlDoX8_1-8-rgb_front	4.68	6.83	positive I think the lob serves are one of the best weapons that you have in a game.
CdaX8MDsJkc	CdaX8MDsJkc-5-rgb_front	CdaX8MDsJkc_9	CdaX8MDsJkc_9-5-rgb_front	53.01	53.56	positive Beautiful.
Cf7s3sCT3po	Cf7s3sCT3po-5-rgb_front	Cf7s3sCT3po_12	Cf7s3sCT3po_12-5-rgb_front	119.03	125.06	positive Nice and soft, really nice and easy, get every little hair there.
Cf7s3sCT3po	Cf7s3sCT3po-5-rgb_front	Cf7s3sCT3po_15	Cf7s3sCT3po_15-5-rgb_front	135.51	141.18	positive This is Liz Muller, and this is how you make a hair wrap.
Ch6nqZwWgbw	Ch6nqZwWgbw-5-rgb_front	Ch6nqZwWgbw_21	Ch6nqZwWgbw_21-5-rgb_front	161.39	162.34	positive Excellent!
CiSoUHVR7UM	CiSoUHVR7UM-8-rgb_front	CiSoUHVR7UM_1	CiSoUHVR7UM_1-8-rgb_front	7.18	10.04	neutral Okay, a couple of more accessories for your nurse costume.
CmFW0P_9Tmw	CmFW0P_9Tmw-8-rgb_front	CmFW0P_9Tmw_12	CmFW0P_9Tmw_12-8-rgb_front	70.14	72.55	positive This is you here and you are the dealer.
CmFW0P_9Tmw	CmFW0P_9Tmw-8-rgb_front	CmFW0P_9Tmw_17	CmFW0P_9Tmw_17-8-rgb_front	98.31	109.82	negative Absolutely, no, no,no, no, no unless there is a bag situation where toward the end of the game you're risking going out by taking a bag, never, never, never push the bid to thirteen in fourth seat unless the score clearly dictates that.
CmFW0P_9Tmw	CmFW0P_9Tmw-8-rgb_front	CmFW0P_9Tmw_23	CmFW0P_9Tmw_23-8-rgb_front	159.56	161.56	neutral So again, bid slightly conservatively.
Cr7X2NDNzOA	Cr7X2NDNzOA-8-rgb_front	Cr7X2NDNzOA_12	Cr7X2NDNzOA_12-8-rgb_front	69.23	72.82	positive This is very important that you attain perfect posture.
Cr7X2NDNzOA	Cr7X2NDNzOA-8-rgb_front	Cr7X2NDNzOA_14	Cr7X2NDNzOA_14-8-rgb_front	86.23	96.79	positive As you can clearly see now I have pressed my shoulders down slightly back and my stomach muscles are in and then a front view of perfect posture.
Cu1rDgWOZ9w	Cu1rDgWOZ9w-8-rgb_front	Cu1rDgWOZ9w_14	Cu1rDgWOZ9w_14-8-rgb_front	74.91	75.3	neutral Okay.
Cu1rDgWOZ9w	Cu1rDgWOZ9w-8-rgb_front	Cu1rDgWOZ9w_8_9_10	Cu1rDgWOZ9w_8_9_10-8-rgb_front	43.99	51.33	neutral Don't worry about it. Okay. So all the time, try to use your body as a tool and however you feel the music, for me, it has to be fast.
CxT4a1Gtkjo	CxT4a1Gtkjo-1-rgb_front	CxT4a1Gtkjo_15	CxT4a1Gtkjo_15-1-rgb_front	80.94	83.89	negative Shot fake, dribble, and he makes the shot.
CxT4a1Gtkjo	CxT4a1Gtkjo-1-rgb_front	CxT4a1Gtkjo_9	CxT4a1Gtkjo_9-1-rgb_front	56.41	60.77	negative You want to shot fake, and then cross the ball low, go past your defender.
D-2jxcZeURM	D-2jxcZeURM-4-rgb_front	D-2jxcZeURM_23	D-2jxcZeURM_23-4-rgb_front	189.31	194.22	positive And this is how you pick out the proper skateboard wheel.
D1KcyG3ZgdM	D1KcyG3ZgdM-8-rgb_front	D1KcyG3ZgdM_0	D1KcyG3ZgdM_0-8-rgb_front	0.11	7.81	neutral Okay, the next process you have is to decide if you need gray coverage, if you actually have gray hair showing and you need to cover gray.
D1KcyG3ZgdM	D1KcyG3ZgdM-8-rgb_front	D1KcyG3ZgdM_13	D1KcyG3ZgdM_13-8-rgb_front	50.45	55.76	positive It says 100% long-lasting gray coverage, protects even fragile hair.
D1KcyG3ZgdM	D1KcyG3ZgdM-8-rgb_front	D1KcyG3ZgdM_6	D1KcyG3ZgdM_6-8-rgb_front	25.81	32.48	positive This is a great root touch-up product because that's exactly what it's for, to touch up the roots and touch up the gray.
D4OcStBGJEU	D4OcStBGJEU-8-rgb_front	D4OcStBGJEU_15	D4OcStBGJEU_15-8-rgb_front	60.87	66.35	positive And then a pair of wire cutters, you want to get the most, the sharpest and best quality wire cutters as possible.
